taxa,min_abRel,mean_abRel,max_abRel,sd,var,prevalencia,perc_prev,Abundance_rank,prevalence_rank
Pediococcus_inopinatus,0,3.6935618729096993e-6,0.01767,3.6117676219442856e-4,1.3044754488759158e-7,1,0.02090738030524775,802,899.5
Pediococcus_parvulus,0,1.6638795986622074e-6,0.00796,1.6270328393138943e-4,2.6472133617834937e-8,1,0.02090738030524775,862,899.5
Pediococcus_pentosaceus,0,0.0069677921195652175,23.59708,0.4907387718875331,0.24082212209522155,53,1.108091156178131,260,407
Pediococcus_sp,0,6.053511705685619e-6,0.02086,4.4213089687993826e-4,1.9547782098784279e-7,2,0.0418147606104955,767,787
Pediococcus_stilesii,0,2.4247491638795985e-7,0.00116,2.3710528814122078e-5,5.621843986919315e-10,1,0.02090738030524775,948,899.5
Sharpea_azabuensis,0,4.979441889632107e-4,0.06561,0.002971716044023399,8.830515398390992e-6,348,7.275768346226218,463,223
Leuconostoc_carnosum,0,3.508549331103679e-4,0.5135,0.01184891869521785,1.4039464427720687e-4,47,0.9826468743466444,488,422
Leuconostoc_citreum,0,1.40688754180602e-4,0.13222,0.0035502071206908316,1.2603726352451328e-5,39,0.8153878319046624,559,447
Leuconostoc_garlicum,0,2.836951295986622e-4,0.44414,0.009455708374452178,8.940895942337483e-5,60,1.2544428183148653,508,394.5
Leuconostoc_gelidum,0,3.2952968227424747e-4,0.27815,0.0067064682339466886,4.497565961493122e-5,74,1.5471461425883337,495,371.5
Leuconostoc_kimchii,0,5.38252508361204e-6,0.02259,4.639824592437569e-4,2.152777762349425e-7,2,0.0418147606104955,779,787
Leuconostoc_lactis,0,5.333727006688963e-4,0.42668,0.011373534201961527,1.2935439791598836e-4,60,1.2544428183148653,452,394.5
Leuconostoc_mesenteroides,0,0.005867807622630992,1.29384,0.05263144951310897,0.00276994227772643,280,5.85406648546937,270,240.5
Leuconostoc_pseudomesenteroides,0,5.229333890746934e-4,0.6724533333333333,0.014763842616474695,2.1796703959359268e-4,84,1.7562199456408114,456,354.5
Leuconostoc_suionicum,0,2.3097826086956524e-6,0.00775,1.621642667711055e-4,2.6296985323030843e-8,3,0.06272214091574327,832,735.5
Oenococcus_alcoholitolerans,0,9.197324414715719e-7,0.0044,8.993648860529064e-5,8.08850323920615e-9,1,0.02090738030524775,891,899.5
Weissella_cibaria,0,0.003950161562848384,7.54586,0.16234110824453052,0.02635426585004518,95,1.9862011289985364,298,346
Weissella_confusa,0,0.005751735141443701,7.46461,0.1858746841856201,0.034548840179439815,106,2.216182312356262,271,333
Weissella_paramesenteroides,0,2.9119983277591978e-5,0.13667,0.0027937993281805496,7.805247725118236e-6,2,0.0418147606104955,671,787
Weissella_viridescens,0,2.7527565844481604e-4,0.91123,0.018780688857438565,3.5271065040257934e-4,14,0.29270332427346857,511,556
Lactococcus_chungangensis,0,2.688823857302118e-6,0.00444,1.1606437186364931e-4,1.3470765215872203e-8,6,0.12544428183148654,821,648.5
Lactococcus_garvieae,0,0.020005541283444814,36.19752,0.8184810677565273,0.6699019617799487,69,1.4426092410620948,201,379
Lactococcus_lactis,0,0.020215264248885173,9.20974,0.23648562517065833,0.05592336378155361,983,20.55195484005854,200,135
Lactococcus_petauri,0,0.025536013795986624,43.25906,0.954145637635286,0.9103803269890399,87,1.8189420865565544,183,352
Lactococcus_piscium,0,4.269711538461538e-4,0.34106,0.00865303762835246,7.48733078655374e-5,76,1.5889609031988292,474,368.5
Lactococcus_plantarum,0,5.089882943143813e-7,0.002435,4.977167039860971e-5,2.4771981207893636e-9,1,0.02090738030524775,916,899.5
Lactococcus_raffinolactis,0,6.95443143812709e-5,0.04512,0.0014865017733204336,2.2096396909335702e-6,33,0.6899435500731758,603,468.5
Streptococcus_agalactiae,0,4.5835127508361205e-4,0.54038,0.014175304887904631,2.0093594537199451e-4,39,0.8153878319046624,470,447
Streptococcus_anginosus_group,0,0.007214034504897277,2.9245,0.08127658059123748,0.006605629383699463,485,10.14007944804516,259,195.5
Streptococcus_australis,0,0.002397810842689919,1.15784,0.03337214448045056,0.0011136646353661081,522,10.913652519339328,336,188
Streptococcus_cristatus,0,1.8426438823857303e-4,0.16891,0.00419647496998083,1.7610026594348535e-5,68,1.421701860756847,538,380.5
Streptococcus_downei,0,1.1173913043478261e-4,0.32909,0.006899296650229081,4.7599778767717905e-5,11,0.2299811833577253,574,588
Streptococcus_equinus,0,0.0017314172240802674,8.15663,0.16672505226451512,0.02779700500878251,6,0.12544428183148654,355,648.5
Streptococcus_gallolyticus,0,0.0015190314938684504,5.46258,0.11216728050363509,0.01258137508447705,20,0.41814760610495505,368,517
Streptococcus_gordonii,0,0.005287711207497213,3.85868,0.09231543915472264,0.008521912692793857,465,9.721931841940206,278,200
Streptococcus_infantarius,0,0.003053520066889632,5.63889,0.12379317652597344,0.015324534790999352,70,1.4635166213673425,317,377
Streptococcus_infantis,0,0.0010072285843685301,0.43004,0.01135915181743123,1.2902537014091199e-4,345,7.213046205310475,399,225.5
Streptococcus_lutetiensis,0,0.03369517088210702,22.41585,0.6819432426743045,0.4650359408351942,85,1.777127325946059,168,353
Streptococcus_macedonicus,0,0.004726214464882943,18.2904,0.3751850907560591,0.14076252170488765,24,0.5017771273259461,288,495
Streptococcus_massiliensis,0,4.6195652173913045e-7,0.00122,2.8747600365657654e-5,8.264159891274423e-10,2,0.0418147606104955,923,787
Streptococcus_milleri,0,6.334333193979933e-4,1.3841,0.02914408005029874,8.493663100176508e-4,84,1.7562199456408114,438,354.5
Streptococcus_mitis,0,0.002229468208422013,0.37223,0.014572036846378623,2.1233131612881858e-4,800,16.725904244198205,337,150
Streptococcus_mutans,0,0.004629632629598662,2.80188,0.06567101242026141,0.004312544302957639,428,8.948358770646038,290,205
Streptococcus_oralis,0,0.0026478989862040135,0.64608,0.025047568377726318,6.273531547203386e-4,438,9.157432573698514,327,204
Streptococcus_parasanguinis,0,0.07933132213891181,14.96581,0.45531762219072686,0.20729986487493737,3090,64.60380514321555,118,52
Streptococcus_parauberis,0,7.086120401337793e-6,0.01822,4.0792722322426734e-4,1.664027807000451e-7,3,0.06272214091574327,755,735.5
Streptococcus_pasteurianus,0,0.0035776301212374585,11.33553,0.23452202260240537,0.05500000152544354,40,0.8362952122099101,305,442.5
Streptococcus_peroris,0,9.510869565217392e-8,4.55e-4,9.300250526228918e-6,8.649392474672795e-11,1,0.02090738030524775,967,899.5
Streptococcus_pneumoniae,0,1.4987980769230769e-5,0.07039,0.0014388257380244668,2.070201749001997e-6,5,0.10453690152623876,709,667.5
Streptococcus_pseudopneumoniae,0,4.577759197324415e-6,0.00784,2.0623720553312444e-4,4.2533255646987905e-8,5,0.10453690152623876,788,667.5
Streptococcus_pyogenes,0,1.8639214046822742e-5,0.08917,0.0018226447020304013,3.3220054764211724e-6,1,0.02090738030524775,697,899.5
Streptococcus_salivarius,0,0.29033509025499304,15.89745,0.9844672053742882,0.9690728843747355,4020,84.04766882709596,64,25
Streptococcus_salivarius_CAG_79,0,2.5710702341137125e-6,0.00461,1.0471331381220406e-4,1.0964725621007892e-8,10,0.20907380305247752,824,596.5
Streptococcus_sanguinis,0,0.003057945199275362,0.72025,0.02387868685464452,5.701618080773385e-4,501,10.474597532929124,316,193
Streptococcus_sinensis,0,7.248327759197324e-5,0.08979,0.002086086589142617,4.351679294139253e-6,25,0.5226845076311939,600,490.5
Streptococcus_sobrinus,0,0.002144684364548495,4.8025,0.10195937731132389,0.010395582151281101,81,1.693497804725068,340,360
Streptococcus_sp_A12,0,7.591934921962096e-4,0.17176,0.005219824328947447,2.7244963245442643e-5,505,10.558227054150116,425,192
Streptococcus_sp_F0442,0,4.2109810479375696e-4,0.23745,0.006068131989907463,3.6821077357460016e-5,179,3.7424210746393474,477,280.5
Streptococcus_sp_HMSC034E03,0,1.4095944816053512e-5,0.02378,5.949219535326693e-4,3.53927453334806e-7,8,0.167259042441982,713,619.5
Streptococcus_sp_HMSC067H01,0,5.7457148829431435e-6,0.01884,3.950376851480334e-4,1.5605318764405317e-7,5,0.10453690152623876,773,667.5
Streptococcus_sp_HMSC071D03,0,6.877090301003345e-7,0.00197,4.3094554776281024e-5,1.857121032105503e-9,3,0.06272214091574327,902,735.5
Streptococcus_sp_HPH0090,0,2.681020066889632e-5,0.03156,8.374804505922049e-4,7.013620213550065e-7,16,0.334518084883964,676,542.5
Streptococcus_sp_M334,0,2.3212792642140468e-6,0.00428,9.884733707638639e-5,9.770665003238895e-9,8,0.167259042441982,830,619.5
Streptococcus_sp_NLAE_zl_C503,0,3.7343227424749162e-6,0.00789,1.940719699966395e-4,3.7663497549156236e-8,4,0.083629521220991,800,695.5
Streptococcus_sp_oral_taxon_056,0,3.0309364548494985e-7,7.6e-4,1.845822935322771e-5,3.4070269901714405e-10,2,0.0418147606104955,938,787
Streptococcus_sp_oral_taxon_058,0,2.3808528428093647e-6,0.01139,2.3281286482142283e-4,5.420136937391612e-8,1,0.02090738030524775,828,899.5
Streptococcus_sp_SK643,0,2.249163879598662e-6,0.01076,2.1993559486202893e-4,4.837125478447902e-8,1,0.02090738030524775,834,899.5
Streptococcus_thermophilus,0,0.32911508569774706,35.68065,1.4370286354133612,2.064872831717334,2513,52.540246707087604,59,67
Streptococcus_vestibularis,0,0.01647934294871795,17.02837,0.3884063274120127,0.15085630142872888,558,11.666318210328246,210,182
Streptococcus_viridans,0,3.019147157190635e-4,0.62767,0.014207173968713564,2.0184125236897258e-4,17,0.35542546518921175,504,538
Catabacter_hongkongensis,0,7.243136684246634e-4,0.21025,0.006901308171243468,4.762596095618282e-5,263,5.498641020280159,428,248
Christensenella_minuta,0,0.0011703739494897522,0.29807,0.009260807001491808,8.575809148476876e-5,392,8.19569307965712,391,214
Alkaliphilus_oremlandii,0,2.235994983277592e-5,0.07605,0.0015687611853055154,2.460986787664178e-6,10,0.20907380305247752,687,596.5
Butyricicoccus_porcorum,0,7.138377926421405e-5,0.24576,0.005128028127308856,2.6296411550331903e-5,4,0.083629521220991,602,695.5
Butyricicoccus_pullicaecorum,0,0.0015902834099777033,4.15858,0.08611551245680267,0.007415793958048623,46,0.9617394940413967,361,427.5
Butyribacterium_methylotrophicum,0,3.0561245819397994e-5,0.03396,7.92261091811942e-4,6.276654437980048e-7,31,0.6481287894626803,669,472.5
Clostridium_baratii,0,5.102842809364549e-5,0.12295,0.0029141614253224255,8.492244277808602e-6,6,0.12544428183148654,622,648.5
Clostridium_bolteae_CAG_59,0,0.0025752721907064506,0.84751,0.02755415816764979,7.592015019642936e-4,424,8.864729249425048,330,206
Clostridium_butyricum,0,5.325303093645485e-4,1.99499,0.04115136139972782,0.00169341833881808,12,0.2508885636629731,453,576
Clostridium_cadaveris,0,4.5359531772575254e-7,0.00217,4.435504097124561e-5,1.967352939209599e-9,1,0.02090738030524775,924,899.5
Clostridium_celatum,0,0.001797705546265329,1.39994,0.03334485183600944,0.0011118508933855675,183,3.8260505958603384,354,276
Clostridium_disporicum,0,0.059831625826166586,7.9654,0.3078077324637589,0.09473847884882508,1403,29.333054568262597,131,108
Clostridium_neonatale,0,4.924628971571906e-4,1.6172,0.03365900432187679,0.001132916990786818,13,0.2717959439682208,465,563
Clostridium_paraputrificum,0,0.0016508345526755853,1.19434,0.02907992487064843,8.456196631360751e-4,147,3.0733849048714195,358,301.5
Clostridium_perfringens,0,0.009647015050167225,6.57155,0.19338307526964155,0.03739614732172165,194,4.056031779218064,247,269
Clostridium_sp_7_2_43FAA,0,4.65510033444816e-6,0.012,2.8433848350109954e-4,8.08475296332094e-8,3,0.06272214091574327,786,735.5
Clostridium_sp_CAG_167,0,0.08132049307214524,6.31396,0.2884128949841932,0.08317346450710707,1499,31.34016307756638,117,102
Clostridium_sp_CAG_242,0,0.014057461195054945,3.30976,0.10352560939016146,0.010716958947021953,553,11.561781308802008,224,183
Clostridium_sp_CAG_253,0,0.057859089711431264,6.42052,0.29601327617392864,0.08761726760862558,917,19.172067739912187,137,138
Clostridium_sp_CAG_299,0,0.01512866634814461,10.79624,0.2582339503270943,0.06668295803825987,416,8.697470206983066,216,208
Clostridium_sp_CAG_411,0,0.015616188784042044,5.65035,0.19496726633431932,0.03801092424719986,157,3.2824587079238974,212,294.5
Clostridium_sp_CAG_413,0,0.11501898474080267,24.41422,0.8796032547992058,0.773660730125867,313,6.544010035542547,98,234
Clostridium_sp_CAG_510,0,0.12350636966973244,53.27919,1.6215161570729,2.629227122555082,225,4.704160568680744,96,259.5
Clostridium_sp_CAG_58,0,0.05282508327844814,5.80367,0.19343089254768095,0.03741175214007106,1755,36.692452435709804,143,91
Clostridium_sp_CAG_590,0,0.02087351292502787,6.08793,0.21358008219690705,0.04561457619692527,150,3.136107045787163,196,299
Clostridium_sp_CAG_632,0,0.03958499059364549,19.20097,0.5932122983326931,0.35189040929850257,110,2.299811833577253,159,329
Clostridium_sp_CAG_678,0,0.012156017349498328,6.32833,0.21962798284977153,0.0482352501444404,40,0.8362952122099101,233,442.5
Clostridium_sp_CAG_964,0,0.08230458106884057,25.54942,1.0331675260038737,1.0673988700415629,99,2.0698306502195276,115,340.5
Clostridium_sp_chh4_2,0,1.2064520624303233e-4,0.14849,0.0034407273357920415,1.1838390890984592e-5,33,0.6899435500731758,567,468.5
Clostridium_sp_D5,0,5.678961120401338e-4,0.48042,0.014917687620432265,2.2253332313874633e-4,45,0.940832113736149,448,431
Clostridium_sp_MSTE9,0,2.9765886287625417e-6,0.00787,1.8532839009267367e-4,3.434625738188392e-8,2,0.0418147606104955,815,787
Clostridium_ventriculi,0,0.021497534489966556,14.01288,0.47147849898079625,0.2222872793768953,97,2.028015889609032,195,342
Hungatella_effluvii,0,9.928929765886288e-7,0.00269,6.25214398591603e-5,3.908890164461219e-9,2,0.0418147606104955,886,787
Hungatella_hathewayi,0,0.013265187335762063,3.00205,0.11653463328458065,0.013579684203645914,813,16.997700188166423,226,148
Lactonifactor_longoviformis,0,3.382216764214047e-4,0.24893,0.0063966163603520285,4.091568816679697e-5,119,2.4879782563244826,493,321
Eubacterium_brachy,0,1.0665604096989966e-4,0.08474,0.002416583272126523,5.839752147157711e-6,55,1.1499059167886265,577,401.5
Eubacterium_infirmum,0,2.7936872909698996e-5,0.0648,0.001387695359536051,1.925674642449051e-6,12,0.2508885636629731,673,576
Eubacterium_minutum,0,1.0346989966555184e-6,0.00461,9.435553929997969e-5,8.902889488846699e-9,2,0.0418147606104955,884,787
Eubacterium_nodatum,0,6.302257525083612e-6,0.01322,2.989098315455943e-4,8.934596880989548e-8,6,0.12544428183148654,763,648.5
Eubacterium_saphenum,0,8.095735785953178e-6,0.01848,4.197497153652834e-4,1.7618774910657218e-7,7,0.14635166213673428,750,633.5
Eubacterium_sulci,0,8.481077550167224e-4,0.46464,0.016068777287892532,2.5819943445980973e-4,144,3.010662763955676,417,304.5
Mogibacterium_diversum,0,0.0016315278358416945,0.53281,0.016979614478840756,2.882955680739501e-4,389,8.132970938741375,359,216
Mogibacterium_pumilum,0,2.909071906354515e-5,0.03501,9.178438550892095e-4,8.424236240021554e-7,15,0.3136107045787163,672,548.5
Mogibacterium_timidum,0,3.601797658862876e-5,0.01888,6.890655017356552e-4,4.7480007570788724e-7,27,0.5644992682416894,652,482.5
Bacteroides_pectinophilus,0,0.05532295627787068,7.83324,0.4309848589632284,0.18573836368395702,265,5.540455780890655,139,247
Clostridiales_bacterium_1_7_47FAA,0,4.718561881958621e-4,0.23985,0.006902056200454142,4.763692970238748e-5,142,2.9688480033451805,468,306
Clostridiales_bacterium_CHKCI006,0,5.233909908026756e-4,1.48721,0.030572724981697285,9.346809641462099e-4,74,1.5471461425883337,455,371.5
Intestinimonas_butyriciproducens,0,0.027751654826030297,4.15063,0.1456215019305639,0.02120405109408742,1940,40.56031779218064,178,83
Lawsonibacter_asaccharolyticus,0,0.045857060087922806,9.05705,0.20830161991581822,0.04338588435827978,3167,66.21367342671964,146,51
Monoglobus_pectinilyticus,0,0.07304213965631288,8.87728,0.37689020780626736,0.14203560271510782,826,17.26949613213464,125,145
Anaerofustis_stercorihominis,0,1.3808632943143812e-4,0.1007,0.00285029332159034,8.123987490731367e-6,52,1.0871837758728833,562,410.5
Eubacteriaceae_bacterium_CHKCI005,0,3.17344377090301e-4,0.08178,0.0029454730227976493,8.675422829783121e-6,200,4.181476061049551,499,266.5
Eubacterium_callanderi,0,0.0010001646112040134,0.89628,0.025132126435330318,6.31611579968652e-4,77,1.609868283504077,400,366.5
Eubacterium_coprostanoligenes,0,0.004833474080267559,8.54823,0.20006681421343978,0.04002618432449084,47,0.9826468743466444,285,422
Eubacterium_dolichum_CAG_375,0,0.001557695940834528,0.50109,0.018835702628824887,3.547711754201237e-4,165,3.4497177503658794,363,288.5
Eubacterium_eligens,0,1.1183879925170286,38.98176,2.0257082659858674,4.102805569685355,4072,85.13485260296885,21,23
Eubacterium_hallii,0,1.3650390795722185,21.39287,1.5846793255230982,2.510693563244962,4495,93.97867447208866,18,5
Eubacterium_limosum,0,8.931208193979933e-4,0.81753,0.021311775150451472,4.541825049589085e-4,130,2.7179594396822075,415,316
Eubacterium_maltosivorans,0,1.742056856187291e-5,0.07681,0.001572035457443036,2.4712736254131474e-6,3,0.06272214091574327,700,735.5
Eubacterium_pyruvativorans,0,0.001418841973244147,4.12526,0.08749204630105359,0.007654775557205042,5,0.10453690152623876,372,667.5
Eubacterium_ramulus,0,0.16803340313990286,3.18519,0.2583169404223234,0.06671537851690626,3878,81.07882082375079,80,29
Eubacterium_sp_68_3_10,0,2.000418060200669e-6,0.00957,1.9561186271650714e-4,3.826367563596959e-8,1,0.02090738030524775,842,899.5
Eubacterium_sp_An11,0,4.531751672240803e-4,0.54795,0.013553649548058357,1.836982613704661e-4,20,0.41814760610495505,471,517
Eubacterium_sp_CAG_180,0,0.8875620743475274,44.48997,2.6565578680992536,7.056472136536305,1541,32.218273050386784,29,99
Eubacterium_sp_CAG_251,0,0.357620632493308,15.11026,1.0231696320560724,1.046749036652554,1330,27.80681580597951,55,110
Eubacterium_sp_CAG_274,0,0.12448373365674181,9.77832,0.45311882975280937,0.20529605965943792,1507,31.50742212000836,95,101
Eubacterium_sp_CAG_38,0,0.30729825387678444,33.53404,1.1500262366994247,1.3224299295363346,3204,66.9872464980138,62,48
Eubacterium_sp_CAG_786,0,0.012677773829431438,6.59986,0.22483350458385679,0.05054882366439359,70,1.4635166213673425,230,377
Eubacterium_sp_OM08_24,0,0.02187499921862558,8.13531,0.3092649743315086,0.09564189070947132,539,11.269077984528538,193,184
Eubacterium_ventriosum,0,0.15941364444072162,5.35182,0.32422783128768834,0.10510732176489546,3194,66.77817269496133,84,50
Pseudoramibacter_alactolyticus,0,4.191053511705685e-6,0.02005,4.0982422648547207e-4,1.6795446918486412e-7,1,0.02090738030524775,794,899.5
Mageeibacillus_indolicus,0,3.1312604515050166e-4,0.75672,0.015940858365487063,2.5410786268004697e-4,37,0.7735730712941669,501,453.5
Anaerostipes_caccae,0,9.21039402173913e-4,1.40644,0.03210531912804525,0.0010307354859605358,67,1.4007944804515993,412,382.5
Anaerostipes_hadrus,0,1.9153669646025135,46.06762,2.9128605591775263,8.483187835200313,4549,95.10767300857202,14,2
Anaerostipes_sp_494a,0,9.084448160535117e-6,0.03359,7.012084596463272e-4,4.916886195841844e-7,2,0.0418147606104955,743,787
Anaerotignum_lactatifermentans,0,0.014951731574584836,7.75981,0.18794396846505626,0.03532168997924064,295,6.167677190048087,217,237.5
Blautia_coccoides,0,0.003125484253065775,2.22567,0.06762122573589487,0.004572531241485289,188,3.9305874973865778,313,272
Blautia_hansenii,0,0.004808115892259914,2.07057,0.06618930912688949,0.004380885288135489,165,3.4497177503658794,286,288.5
Blautia_hydrogenotrophica,0,0.012887203422657333,2.42944,0.09866720108621625,0.009734701547834613,616,12.878946268032616,227,173
Blautia_obeum,0,0.8772890239852991,13.68975,1.3259164711015348,1.757728699726907,4421,92.43152832950031,30,11
Blautia_producta,0,0.0052887817725752505,4.31641,0.11179129496887458,0.012497011997587883,273,5.707714823332637,277,244
Blautia_sp_An249,0,0.0024602335911371237,6.10076,0.1269815755502004,0.016124124617265544,101,2.111645410830023,332,337.5
Blautia_sp_CAG_257,0,0.0573349792612279,38.79737,0.9395295461805879,0.8826909406573046,690,14.42609241062095,138,165
Blautia_sp_N6H1_15,0,0.0015220666109253065,2.3770075,0.05234988676238242,0.002740467229493681,42,0.8781099728204057,367,438.5
Blautia_wexlerae,0,0.7368854489208186,62.5739,2.472084369389625,6.110543883776948,4534,94.79406230399331,35,4
Ruminococcus_gnavus,0,0.23926869746493404,42.31514,1.610099384562811,2.592265900154635,1761,36.817896717541295,69,90
Ruminococcus_torques,0,1.2945614368213656,30.67579,2.0297743106856023,4.119233951635747,4215,88.12460798661928,19,17
Butyrivibrio_crossotus,0,0.7341942774727189,44.01912,3.1656424968546486,10.020424370171614,781,16.328664018398495,36,152
Butyrivibrio_sp_CAG_318,0,0.1107155108173077,21.74811,0.86443721628901,0.7472128235080122,381,7.965711896299394,101,218
Cellulosilyticum_lentocellum,0,6.762123745819398e-6,0.02458,5.147862561159529e-4,2.650023488179658e-7,2,0.0418147606104955,757,787
Coprococcus_catus,0,0.38567801611311975,5.45292,0.4513233109100883,0.2036510422574409,4099,85.69935187121054,50,21
Coprococcus_comes,0,1.0729017240528598,15.4591,1.3155873167101853,1.7304203565411518,4296,89.81810579134435,23,15
Coprococcus_eutactus,0,1.0990294975226487,23.71976,2.4589598877015284,6.045604019831639,2489,52.03846957976166,22,68
Dorea_formicigenerans,0,0.535123578743546,7.3134,0.6436878654712606,0.4142498943627745,4452,93.07965711896298,43,10
Dorea_longicatena,0,1.6641700296529,26.63478,1.913966004415489,3.6625129492808113,4488,93.83232280995192,15,6
Dorea_sp_CAG_317,0,0.022328487592570473,5.93135,0.21746015964843113,0.04728689413950924,413,8.63474806606732,192,210
Dorea_sp_D27,0,3.855351170568562e-5,0.12483,0.0026297345166920037,6.915433192517733e-6,6,0.12544428183148654,648,648.5
Eisenbergiella_massiliensis,0,0.01454545725017736,12.77308,0.27970930279798656,0.07823534119540451,650,13.589797198411038,220,171
Eisenbergiella_tayi,0,0.026317865275193034,16.05701,0.39309803372123386,0.154521368795218,924,19.31841940204892,181,137
Faecalicatena_orotica,0,7.847617056856188e-5,0.1069,0.0026713386502773143,7.135939499187347e-6,20,0.41814760610495505,591,517
Fusicatenibacter_saccharivorans,0,2.7246471548715707,29.63093,3.134842223546002,9.825216629358405,4541,94.94041396613004,10,3
Lachnoanaerobaculum_saburreum,0,2.6254180602006686e-6,0.00719,1.6618378395784984e-4,2.7616765848833296e-8,2,0.0418147606104955,822,787
Clostridium_aldenense,0,0.001094820124621755,0.72979,0.017241841494887403,2.9727242659105557e-4,303,6.33493623249007,395,235
Clostridium_asparagiforme,0,0.0030683840445716493,0.56007,0.019890245848483604,3.9559751570414597e-4,594,12.418983901317166,315,176
Clostridium_bolteae,0,0.017723399818026175,6.18332,0.1629459554972968,0.02655016447356802,1233,25.778799916370478,206,120
Clostridium_citroniae,0,0.006796749590814704,2.41549,0.05741194053999442,0.0032959668021122234,1329,27.78590842567426,262,111
Clostridium_clostridioforme,0,0.01074231540832356,5.57308,0.15503169080963972,0.024034082631456302,414,8.655655446372569,240,209
Clostridium_hylemonae,0,1.6666039576365664e-4,0.14542,0.0045909373374344465,2.1076334942232562e-5,20,0.41814760610495505,545,517
Clostridium_lavalense,0,0.0034081702799012583,0.7294,0.025282685397426525,6.391791972744391e-4,715,14.948776918252143,308,162
Clostridium_saccharolyticum,0,0.006697660298035298,1.45011,0.05465381328731839,0.002986889587583492,691,14.446999790926196,264,164
Clostridium_scindens,0,0.0012442023262064022,0.45098,0.01703317143549662,2.9011976756293994e-4,181,3.7842358352498433,383,278
Clostridium_symbiosum,0,0.010631500285493492,2.13262,0.08606634478282389,0.007407042768658721,735,15.366924524357097,241,157
Lachnoclostridium_sp_An118,0,3.9822223383500555e-4,0.35795,0.009151435699409953,8.374701020180363e-5,63,1.3171649592306083,479,388
Lachnoclostridium_sp_An131,0,5.445803404023513e-4,0.182,0.005906859697320673,3.488962331732627e-5,185,3.8678653564708343,450,273
Lachnoclostridium_sp_An138,0,6.581109601449275e-4,0.20512,0.006512056521094568,4.2405074115993716e-5,268,5.603177921806397,435,246
Lachnoclostridium_sp_An14,0,0.0014425553929765886,2.20259,0.05175010888483842,0.0026780332753058573,42,0.8781099728204057,371,438.5
Lachnoclostridium_sp_An169,0,2.7529264214046822e-6,0.00906,1.91095411380165e-4,3.651708828119563e-8,3,0.06272214091574327,820,735.5
Lachnoclostridium_sp_An181,0,5.889339464882944e-4,1.47607,0.03454423188511165,0.0011932911233972913,6,0.12544428183148654,447,648.5
Lachnoclostridium_sp_An196,0,7.239757525083612e-6,0.02937,6.034515181009861e-4,3.6415038408235194e-7,3,0.06272214091574327,752,735.5
Lachnoclostridium_sp_An298,0,4.630434782608695e-5,0.19085,0.003918983862582534,1.5358294303745156e-5,3,0.06272214091574327,633,735.5
Lachnoclostridium_sp_An76,0,1.8963001672240803e-4,0.66567,0.013803029259018404,1.905217355335603e-4,8,0.167259042441982,536,619.5
Lachnospira_pectinoschiza,0,0.8966309395508686,43.36252,2.0478226598604286,4.192974019401162,3040,63.558436127953165,28,54.5
Eubacterium_rectale,0,3.4365371069317563,51.8129,5.12309846844193,26.241241087267156,4482,93.70687852812043,7,7
Lachnospiraceae_bacterium_2_1_46FAA,0,9.32378762541806e-4,1.21166,0.03148782774107876,9.914679521305164e-4,22,0.4599623667154506,409,504
Lachnospiraceae_bacterium_oral_taxon_096,0,4.1436559364548496e-5,0.08336,0.001817227932304965,3.3022732597428473e-6,25,0.5226845076311939,644,490.5
Marvinbryantia_formatexigens,0,7.259197324414716e-5,0.19966,0.0041565838256048685,1.7276992589032297e-5,17,0.35542546518921175,599,538
Murimonas_intestini,0,7.672745958751393e-5,0.06046,0.001757027901483234,3.0870829933539303e-6,31,0.6481287894626803,593,472.5
Oribacterium_parvum,0,5.5089882943143816e-6,0.00583,1.5511531614907675e-4,2.406033381466047e-8,14,0.29270332427346857,776,556
Oribacterium_sinus,0,1.1104201505016722e-5,0.00826,2.520210419971409e-4,6.351328652746551e-8,23,0.48086974702069835,734,498.5
Robinsoniella_sp_RHS,0,3.340301003344482e-5,0.1598,0.0032663297452557825,1.066881933143067e-5,1,0.02090738030524775,657,899.5
Roseburia_faecis,0,2.469637693561264,48.89041,3.719924959349936,13.83527189444617,4103,85.78298139243152,11,20
Roseburia_hominis,0,0.36581615207679374,17.22168,0.8179526226822277,0.6689487425324581,4119,86.11749947731549,53,19
Roseburia_intestinalis,0,0.6710547028817058,22.07191,1.4450205473903732,2.08777178592985,3623,75.74743884591261,39,37
Roseburia_inulinivorans,0,0.7962172973707765,28.02472,1.4932630746239661,2.229468550583061,4392,91.82521430064813,34,13
Roseburia_sp_831b,0,2.3874790969899664e-4,0.28338,0.007849935818418566,6.162053115694815e-5,8,0.167259042441982,523,619.5
Roseburia_sp_CAG_182,0,0.07735040041476779,23.79672,0.5886291796123795,0.3464654696581109,1328,27.765001045369015,121,112.5
Roseburia_sp_CAG_303,0,0.04758202426242236,9.80308,0.3288209870953741,0.10811693429604098,533,11.143633702697052,145,185
Roseburia_sp_CAG_309,0,0.01664573325577015,3.8747,0.09800167150347029,0.009603676257553737,1275,26.65690988919088,208,118
Roseburia_sp_CAG_471,0,0.10299693647437429,14.2705,0.5170036695416319,0.26727224086464846,3052,63.80932469161614,105,53
Sellimonas_intestinalis,0,0.02470431276377608,7.80521,0.22599970142721665,0.05107352150131811,589,12.314446999790926,185,178
Shuttleworthia_satelles,0,2.5940635451505017e-6,0.01241,2.536617780890129e-4,6.434375081167274e-8,1,0.02090738030524775,823,899.5
